prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed
Aichi,22217,406,4,-6.75,95.98689617470241,7537000,98.5086,,,,,,,,,,,,,,10,10,70
Aichi,22224,537,2,-8.25,95.57477827776462,7537000,98.1204,,,,,,,,,,,,,,11,11,70
Aichi,22231,834,2,-7.25,95.57477827776462,7537000,98.1204,,,,,,,,,,,,,,15,15,70
Aichi,22238,1118,6,-7.75,95.57477827776462,7537000,98.1204,,,,,,,,,,,,,,17,15,70
Aichi,22245,1186,10,-9,95.57477827776462,7537000,98.1204,,,,,,,,,,,,,,22,16,70
Aichi,22252,1324,16,-9.75,94.69765479971058,7537000,96.41922857142858,,,,,,,,,,,,,,28,30,70
Aichi,22259,1382,12,-10.25,94.55146755336826,7537000,96.13570000000001,,,,,,,,,,,,,,28,28,70
Aichi,22266,1425,19,-12.75,94.55146755336826,7537000,96.13570000000001,,,,,,,,,,,,,,35,35,70
Aichi,22273,1537,32,-12.75,94.55146755336826,7537000,96.13570000000001,,,,,,,,,,,,,,39,39,103
Aichi,22280,1426,32,-35.5,94.8532783361923,7537000,95.52837142857143,,,,,,,,,,,,,,40,39,103
Aichi,22287,2330,48,-19.5,95.25569271329108,7537000,94.71860000000001,,,,,,,,,,,,,,40,38,103
Aichi,22294,1854,48,-19,95.25569271329108,7537000,94.71860000000001,,,,,,,,,,,,,,57,51,103
Aichi,22301,1569,41,-21.75,95.25569271329108,7537000,94.71860000000001,,,,,,,,,,,,,,58,54,125
Aichi,22308,1186,36,-20,95.25569271329108,7537000,94.71860000000001,,,,,,,,,,,,,,63,67,125
Aichi,22315,674,50,-21.25,93.72330060852902,7537000,94.7745,,,,,,,,,,,,,,55,60,125
Aichi,22322,508,28,-18.5,93.72330060852902,7537000,94.7745,,,,,,,,,,,,,,42,45,126
Aichi,22329,367,28,-19,93.72330060852902,7537000,94.7745,,,,,,,,,,,,,,34,35,126
Aichi,22336,291,12,-14.5,93.72330060852902,7537000,94.7745,,,,,,,,,,,,,,31,31,126
Aichi,22343,301,23,-15.5,95.4535645536164,7537000,95.22950000000002,,,,,,,,,,,,,,31,33,126
Aichi,22350,288,15,-12,95.4535645536164,7537000,95.22950000000002,,,,,,,,,,,,,,26,26,126
Aichi,22357,267,14,-10.25,95.4535645536164,7537000,95.22950000000002,,,,,,,,,,,,,,12,16,126
Aichi,22364,455,5,-5.75,95.4535645536164,7537000,95.22950000000002,,,,,,,,,,,,,,10,11,126
Aichi,22371,655,15,-2.75,95.45356455361643,7537000,94.40475714285715,,,,,,,,,,,,,,11,9,126
Aichi,22378,987,14,-9.25,,7537000,93.78619999999999,,,,,,,,,,,,,,7,6,126
Aichi,22385,1385,8,-12.25,,7537000,93.78619999999999,1190,1190,0,,,,,,,.089011893,.089011893,,,8,7,126
Aichi,22392,1768,7,-8.75,,7537000,93.78619999999999,2171,2171,0,137063,99994,37069,.051854204,.056669749,.04218455,.029003901,.029003901,,,15,15,126
Aichi,22399,2229,14,-14.5,,7537000,93.66539999999999,6405,6405,0,201384,155262,46122,.055586103,.060180888,.044220604,.0299404,.0299404,,,31,29,126
Aichi,22406,2525,20,-14.25,,7537000,93.36339999999998,12536,11570,966,232493,178287,54206,.056772381,.060516994,.047172036,.036746621,.034868196,.10358138,,36,34,126
Aichi,22413,4022,19,-14.75,,7537000,93.36339999999998,57405,55296,2109,297030,205364,91666,.057887528,.059225585,.055098701,.05850197,.06054892,.031012882,,57,54,126
Aichi,22420,3805,44,-20.75,,7537000,93.36339999999998,118896,113463,5433,370613,226345,144268,.057563022,.057079833,.058337808,.050813753,.052377854,.031296264,,79,70,146
Aichi,22427,2568,69,-12.5,,7537000,93.36339999999998,288226,276537,11689,416914,245761,171153,.056639135,.055163052,.058902338,.057845253,.05932501,.036378291,,99,90,146
Aichi,22434,1678,58,-12.25,,7537000,93.42691428571428,554063,499976,54087,458287,263732,194555,.055518445,.054396227,.057115741,.061562557,.061726414,.060088053,,95,95,146
Aichi,22441,1059,47,-12.25,,7537000,93.4375,926402,814340,112062,493430,278391,215039,.054176062,.053466566,.055123039,.063550472,.065811828,.050852694,,84,92,146
Aichi,22448,632,43,-14.375,,7537000,93.4375,1361296,1098614,262682,529985,295653,234332,.054012652,.053831864,.054242488,.062502712,.064832747,.054335605,,,74,146
Akita,21937,0,0,,100.0000004717201,981000,102.0751,,,,,,,,,,,,,,,,
Akita,21944,0,0,,99.96141049070987,981000,101.9676428571429,,,,,,,,,,,,,,,,
Akita,21951,0,0,,99.86493553818421,981000,101.699,,,,,,,,,,,,,,,,
Akita,21958,0,0,4.875,99.86493553818421,981000,101.699,,,,,,,,,,,,,,,,
Akita,21965,0,0,.5,99.86493553818421,981000,101.699,,,,,,,,,,,,,,,,
Akita,21972,0,0,1.75,99.22581294090465,981000,101.0880557142857,,,,,,,,,,,,,,,,
Akita,21979,2,0,-7.25,95.39107735722716,981000,97.42238999999998,,,,,,,,,,,,,,,,
Akita,21986,0,0,-2.25,95.39107735722716,981000,97.42238999999998,,,,,,,,,,,,,,0,,
Akita,21993,0,0,-4,95.39107735722716,981000,97.42238999999998,,,,,,,,,,,,,,0,,
Akita,22000,2,0,2.25,95.39107735722716,981000,97.42238999999998,,,,,,,,,,,,,,0,,
Akita,22007,7,0,-3.5,90.27401917652689,981000,93.66008999999998,,,,,,,,,,,,,,0,,
Akita,22014,4,0,-6.25,88.22719590424676,981000,92.15517,,,,,,,,,,,,,,0,,
Akita,22021,1,0,-5.75,88.22719590424676,981000,92.15517,,,,,,,,,,,,,,0,,
Akita,22028,0,0,-14.5,88.22719590424676,981000,92.15517,,,,,,,,,,,,,,0,,
Akita,22035,0,0,-10,87.018545213634,981000,91.14109285714287,,,,,,,,,,,,,,0,,
Akita,22042,0,0,-4,85.40701095948369,981000,89.78899,,,,,,,,,,,,,,0,,
Akita,22049,0,0,.75,85.40701095948369,981000,89.78899,,,,,,,,,,,,,,0,0,55
Akita,22056,0,0,-2.25,85.40701095948369,981000,89.78899,,,,,,,,,,,,,,0,0,55
Akita,22063,0,0,6.75,85.40701095948369,981000,89.78899,,,,,,,,,,,,,,0,0,55
Akita,22070,0,0,6.5,92.01042104646682,981000,94.33588999999999,,,,,,,,,,,,,,0,0,55
Akita,22077,0,0,11.75,92.01042104646682,981000,94.33588999999999,,,,,,,,,,,,,,0,0,55
Akita,22084,0,0,10.5,92.01042104646682,981000,94.33588999999999,,,,,,,,,,,,,,0,0,55
Akita,22091,0,0,10.75,92.01042104646682,981000,94.33588999999999,,,,,,,,,,,,,,0,0,55
Akita,22098,0,0,6.5,92.42767862990138,981000,94.10766857142858,,,,,,,,,,,,,,0,0,55
Akita,22105,0,0,2.5,92.59458166327521,981000,94.01638000000001,,,,,,,,,,,,,,0,0,55
Akita,22112,0,0,9.75,92.59458166327521,981000,94.01638000000001,,,,,,,,,,,,,,0,0,55
Akita,22119,2,0,18.25,92.59458166327521,981000,94.01638000000001,,,,,,,,,,,,,,0,0,55
Akita,22126,0,0,9.25,92.86078063107712,981000,94.00278571428571,,,,,,,,,,,,,,0,0,27
Akita,22133,17,0,11.25,93.52627805058197,981000,93.9688,,,,,,,,,,,,,,0,0,25
Akita,22140,7,0,21.5,93.52627805058197,981000,93.9688,,,,,,,,,,,,,,0,0,25
Akita,22147,3,0,-5,93.52627805058197,981000,93.9688,,,,,,,,,,,,,,0,0,21
Akita,22154,4,0,-4.6666665,93.52627805058197,981000,93.9688,,,,,,,,,,,,,,0,0,21
Akita,22161,1,0,-5,95.23970326598042,981000,95.85478000000001,,,,,,,,,,,,,,0,0,21
Akita,22168,0,0,14.5,95.52527413521349,981000,96.16911000000002,,,,,,,,,,,,,,0,0,21
Akita,22175,3,0,16,95.52527413521349,981000,96.16911000000002,,,,,,,,,,,,,,0,0,22
Akita,22182,0,0,18,95.52527413521349,981000,96.16911000000002,,,,,,,,,,,,,,0,0,22
Akita,22189,5,0,17.5,96.14413314973152,981000,96.28652714285715,,,,,,,,,,,,,,0,0,22
Akita,22196,1,0,20,96.60827741062005,981000,96.37459,,,,,,,,,,,,,,0,0,22
Akita,22203,0,0,19.5,96.60827741062005,981000,96.37459,,,,,,,,,,,,,,0,0,22
Akita,22210,2,0,20.25,96.60827741062005,981000,96.37459,,,,,,,,,,,,,,0,0,22
Akita,22217,2,0,24,96.57669395340163,981000,96.48540000000001,,,,,,,,,,,,,,0,0,22
Akita,22224,4,0,10.5,96.38719321009117,981000,97.15026,,,,,,,,,,,,,,1,1,22
Akita,22231,6,0,10.25,96.38719321009117,981000,97.15026,,,,,,,,,,,,,,1,1,22
Akita,22238,1,0,10.75,96.38719321009117,981000,97.15026,,,,,,,,,,,,,,1,1,22
Akita,22245,16,1,2.75,96.38719321009117,981000,97.15026,,,,,,,,,,,,,,0,0,22
Akita,22252,0,0,0,95.87819888459157,981000,97.48704857142857,,,,,,,,,,,,,,0,0,22
Akita,22259,4,0,1.75,95.79336649700828,981000,97.54318000000001,,,,,,,,,,,,,,0,0,24
Akita,22266,1,0,-5.75,95.79336649700828,981000,97.54318000000001,,,,,,,,,,,,,,0,0,24
Akita,22273,30,0,-3,95.79336649700828,981000,97.54318000000001,,,,,,,,,,,,,,0,0,24
Akita,22280,21,0,-26.75,95.85103100076012,981000,96.88218571428571,,,,,,,,,,,,,,0,0,24
Akita,22287,27,0,-19,95.92791700576254,981000,96.00086,,,,,,,,,,,,,,0,0,24
Akita,22294,35,0,-11.25,95.92791700576254,981000,96.00086,,,,,,,,,,,,,,0,0,24
Akita,22301,39,0,-12.5,95.92791700576254,981000,96.00086,,,,,,,,,,,,,,1,0,24
Akita,22308,14,0,-11,95.92791700576254,981000,96.00086,,,,,,,,,,,,,,0,1,24
Akita,22315,8,3,-14.5,95.99539455539136,981000,97.16155999999999,,,,,,,,,,,,,,0,0,24
Akita,22322,0,1,-9.5,95.99539455539136,981000,97.16155999999999,,,,,,,,,,,,,,0,0,24
Akita,22329,0,1,-13,95.99539455539136,981000,97.16155999999999,,,,,,,,,,,,,,0,0,24
Akita,22336,0,0,-6.75,95.99539455539136,981000,97.16155999999999,,,,,,,,,,,,,,0,0,24
Akita,22343,0,0,-5.75,96.29137810723321,981000,96.57944999999998,,,,,,,,,,,,,,0,0,24
Akita,22350,0,0,-4.5,96.29137810723321,981000,96.57944999999998,,,,,,,,,,,,,,0,0,24
Akita,22357,8,0,-.25,96.29137810723321,981000,96.57944999999998,,,,,,,,,,,,,,0,0,24
Akita,22364,6,0,-.75,96.29137810723321,981000,96.57944999999998,,,,,,,,,,,,,,0,0,24
Akita,22371,18,0,1.5,96.29137810723323,981000,96.32030714285713,,,,,,,,,,,,,,0,0,24
Akita,22378,30,0,3.25,,981000,96.12595,,,,,,,,,,,,,,2,2,24
Akita,22385,36,3,7.25,,981000,96.12595,407,407,0,,,,,,,.030443564,.030443564,,,0,0,24
Akita,22392,47,0,16.25,,981000,96.12595,1889,1889,0,26504,18213,8291,.010027096,.010321881,.0094351647,.025236467,.025236467,,,1,0,24
Akita,22399,78,0,8.5,,981000,96.09777285714286,5227,5227,0,34690,23819,10871,.009575149,.0092324493,.010422839,.024433797,.024433797,,,0,0,24
Akita,22406,104,0,14.25,,981000,96.02733000000001,7585,7487,98,36793,24963,11830,.0089844689,.0084733367,.010294897,.022233818,.02256337,.010508256,,0,0,24
Akita,22413,92,0,7.75,,981000,96.02733000000001,19622,18229,1393,45381,27721,17660,.0088442042,.0079945484,.010615093,.019996963,.01996069,.02048409,,0,0,24
Akita,22420,53,3,6.25,,981000,96.02733000000001,39375,35151,4224,55608,31983,23625,.0086369459,.0080654947,.0095532667,.016828081,.016226733,.024331937,,0,0,24
Akita,22427,14,0,7.75,,981000,96.02733000000001,64102,56878,7224,61725,37115,24610,.0083855437,.0083307633,.0084695369,.012864892,.01220194,.022482401,,1,1,24
Akita,22434,5,4,12.75,,981000,95.69583,93447,74642,18805,69039,40879,28160,.0083636194,.0084315268,.008266964,.010383,.0092152087,.02089145,,1,1,22
Akita,22441,3,3,15.75,,981000,95.64058,129826,92614,37212,76218,43880,32338,.0083683422,.008427402,.0082895141,.008905964,.007484708,.01688646,,1,1,22
Akita,22448,6,1,13.5,,981000,95.64058,187068,127423,59645,81820,45599,36221,.0083385669,.0083025685,.0083843311,.0085890628,.0075196414,.01233753,,,1,22
Aomori,21937,0,0,,99.99999984046606,1263000,102.0751,,,,,,,,,,,,,,,,
Aomori,21944,0,0,,99.93129109935158,1263000,101.1409485714286,,,,,,,,,,,,,,,,
Aomori,21951,0,0,,99.75951924656543,1263000,98.80557,,,,,,,,,,,,,,,,
Aomori,21958,0,0,-4,99.75951924656543,1263000,98.80557,,,,,,,,,,,,,,,,
Aomori,21965,0,0,0,99.75951924656543,1263000,98.80557,,,,,,,,,,,,,,,,
Aomori,21972,0,0,-2,99.25197710836714,1263000,98.59560000000001,,,,,,,,,,,,,,,,
Aomori,21979,0,0,-7,96.20672427917738,1263000,97.33578,,,,,,,,,,,,,,,,
Aomori,21986,0,0,-4.5,96.20672427917738,1263000,97.33578,,,,,,,,,,,,,,0,,
Aomori,21993,0,0,-2,96.20672427917738,1263000,97.33578,,,,,,,,,,,,,,0,,
Aomori,22000,7,0,-1.25,96.20672427917738,1263000,97.33578,,,,,,,,,,,,,,0,,
Aomori,22007,4,0,-7,91.31124739624347,1263000,93.88270142857142,,,,,,,,,,,,,,0,,
Aomori,22014,11,0,-12.25,89.35305664306989,1263000,92.50147000000001,,,,,,,,,,,,,,0,,
Aomori,22021,0,0,-11.5,89.35305664306989,1263000,92.50147000000001,,,,,,,,,,,,,,0,,
Aomori,22028,0,0,-17.25,89.35305664306989,1263000,92.50147000000001,,,,,,,,,,,,,,0,,
Aomori,22035,4,0,-16,88.30729213805773,1263000,91.72062571428572,,,,,,,,,,,,,,0,,
Aomori,22042,1,0,-12.25,86.91293946470819,1263000,90.67949999999999,,,,,,,,,,,,,,0,,
Aomori,22049,0,1,-8,86.91293946470819,1263000,90.67949999999999,,,,,,,,,,,,,,0,0,29
Aomori,22056,0,0,-10,86.91293946470819,1263000,90.67949999999999,,,,,,,,,,,,,,0,0,29
Aomori,22063,0,0,-1,86.91293946470819,1263000,90.67949999999999,,,,,,,,,,,,,,0,0,29
Aomori,22070,0,0,-.25,93.17635846168311,1263000,93.73691999999998,,,,,,,,,,,,,,0,0,29
Aomori,22077,0,0,2,93.17635846168311,1263000,93.73691999999998,,,,,,,,,,,,,,0,0,29
Aomori,22084,0,0,2,93.17635846168311,1263000,93.73691999999998,,,,,,,,,,,,,,0,0,29
Aomori,22091,0,0,1.25,93.17635846168311,1263000,93.73691999999998,,,,,,,,,,,,,,0,0,29
Aomori,22098,0,0,-.5,93.59025230732956,1263000,94.27242714285715,,,,,,,,,,,,,,0,0,29
Aomori,22105,3,0,2,93.75580984558815,1263000,94.48663000000001,,,,,,,,,,,,,,0,0,29
Aomori,22112,1,0,4.5,93.75580984558815,1263000,94.48663000000001,,,,,,,,,,,,,,0,0,29
Aomori,22119,0,0,9.25,93.75580984558815,1263000,94.48663000000001,,,,,,,,,,,,,,0,0,29
Aomori,22126,1,0,6.25,94.00592670353466,1263000,94.85193857142858,,,,,,,,,,,,,,0,0,29
Aomori,22133,0,0,7.5,94.63121884840089,1263000,95.76521000000001,,,,,,,,,,,,,,0,0,29
Aomori,22140,1,0,18.25,94.63121884840089,1263000,95.76521000000001,,,,,,,,,,,,,,0,0,29
Aomori,22147,0,0,-5,94.63121884840089,1263000,95.76521000000001,,,,,,,,,,,,,,0,0,29
Aomori,22154,2,0,-8.75,94.63121884840089,1263000,95.76521000000001,,,,,,,,,,,,,,0,0,29
Aomori,22161,0,0,-6.6666665,96.07681969484385,1263000,97.55605571428571,,,,,,,,,,,,,,0,0,29
Aomori,22168,0,0,-2.75,96.31775316925101,1263000,97.85452999999998,,,,,,,,,,,,,,0,0,29
Aomori,22175,0,0,8.75,96.31775316925101,1263000,97.85452999999998,,,,,,,,,,,,,,0,0,31
Aomori,22182,0,0,10,96.31775316925101,1263000,97.85452999999998,,,,,,,,,,,,,,0,0,31
Aomori,22189,2,0,9.75,96.93605202902199,1263000,98.38158714285714,,,,,,,,,,,,,,0,0,31
Aomori,22196,0,0,10.5,97.39977617385024,1263000,98.77688000000001,,,,,,,,,,,,,,0,0,31
Aomori,22203,67,0,11.5,97.39977617385024,1263000,98.77688000000001,,,,,,,,,,,,,,0,0,31
Aomori,22210,74,0,9,97.39977617385024,1263000,98.77688000000001,,,,,,,,,,,,,,2,2,31
Aomori,22217,58,3,11.5,97.34670566163165,1263000,98.64217857142857,,,,,,,,,,,,,,3,2,31
Aomori,22224,37,0,2.5,97.02828258832007,1263000,97.83397000000001,,,,,,,,,,,,,,3,3,31
Aomori,22231,5,2,-.25,97.02828258832007,1263000,97.83397000000001,,,,,,,,,,,,,,2,2,31
Aomori,22238,2,0,.25,97.02828258832007,1263000,97.83397000000001,,,,,,,,,,,,,,2,2,31
Aomori,22245,7,0,-4,97.02828258832007,1263000,97.83397000000001,,,,,,,,,,,,,,2,2,31
Aomori,22252,43,0,-5,96.46016786684598,1263000,98.32630428571429,,,,,,,,,,,,,,2,2,31
Aomori,22259,43,0,-5.75,96.36548207993367,1263000,98.40836,,,,,,,,,,,,,,2,2,31
Aomori,22266,17,0,-10,96.36548207993367,1263000,98.40836,,,,,,,,,,,,,,2,2,31
Aomori,22273,38,1,-8,96.36548207993367,1263000,98.40836,,,,,,,,,,,,,,2,2,31
Aomori,22280,78,1,-27.25,96.37050984848027,1263000,97.62213714285714,,,,,,,,,,,,,,2,2,31
Aomori,22287,55,0,-20.25,96.37721353987573,1263000,96.57384,,,,,,,,,,,,,,2,2,31
Aomori,22294,82,0,-18,96.37721353987573,1263000,96.57384,,,,,,,,,,,,,,1,2,31
Aomori,22301,34,1,-19,96.37721353987573,1263000,96.57384,,,,,,,,,,,,,,3,3,31
Aomori,22308,40,4,-15.25,96.37721353987573,1263000,96.57384,,,,,,,,,,,,,,2,2,31
Aomori,22315,27,0,-19.75,95.88584900330157,1263000,96.61135,,,,,,,,,,,,,,1,1,31
Aomori,22322,61,4,-15,95.88584900330157,1263000,96.61135,,,,,,,,,,,,,,0,1,31
Aomori,22329,7,2,-19,95.88584900330157,1263000,96.61135,,,,,,,,,,,,,,1,1,31
Aomori,22336,4,1,-14.75,95.88584900330157,1263000,96.61135,,,,,,,,,,,,,,0,0,31
Aomori,22343,4,0,-13.25,96.68699545264873,1263000,97.82871999999999,,,,,,,,,,,,,,1,1,31
Aomori,22350,39,0,-12.25,96.68699545264873,1263000,97.82871999999999,,,,,,,,,,,,,,0,0,31
Aomori,22357,37,0,-8.5,96.68699545264873,1263000,97.82871999999999,,,,,,,,,,,,,,0,0,31
Aomori,22364,48,0,-5.75,96.68699545264873,1263000,97.82871999999999,,,,,,,,,,,,,,1,0,31
Aomori,22371,136,0,-5.5,96.68699545264876,1263000,97.78995999999999,,,,,,,,,,,,,,0,0,31
Aomori,22378,83,0,-7,,1263000,97.76089,,,,,,,,,,,,,,0,0,31
Aomori,22385,142,0,-3.25,,1263000,97.76089,1017,1017,0,,,,,,,.076071508,.076071508,,,0,0,31
Aomori,22392,177,2,10,,1263000,97.76089,2211,2211,0,28342,18443,9899,.010722455,.01045223,.01126507,.029538289,.029538289,,,0,0,31
Aomori,22399,138,1,3.75,,1263000,97.77081571428572,4345,4345,0,38446,26937,11509,.010611882,.010441014,.011034537,.020310856,.020310856,,,1,0,31
Aomori,22406,161,3,2.25,,1263000,97.79562999999999,6025,5813,212,43071,30210,12861,.010517492,.010254356,.01119211,.017661009,.017518481,.022732146,,3,3,31
Aomori,22413,171,1,-.5,,1263000,97.79562999999999,16303,14667,1636,51928,34493,17435,.010120135,.0099475468,.010479849,.01661454,.016060313,.024057409,,4,5,31
Aomori,22420,206,1,-5,,1263000,97.79562999999999,35397,31860,3537,66790,40638,26152,.010373716,.010248118,.010575113,.015127964,.014707511,.020374542,,5,3,31
Aomori,22427,183,2,-2,,1263000,97.79562999999999,71899,65360,6539,76307,47256,29051,.010366556,.010606993,.009997908,.014429703,.014021569,.020350557,,2,4,31
Aomori,22434,76,0,2.75,,1263000,97.73962428571429,112266,98633,13633,86880,52994,33886,.010524939,.010930315,.0099479528,.012474,.012177108,.015145607,,1,1,31
Aomori,22441,31,0,5.5,,1263000,97.73028999999998,173630,139989,33641,93434,54745,38689,.01025857,.010514087,.0099175274,.011910886,.011313373,.015265973,,3,4,31
Aomori,22448,5,1,5,,1263000,97.73028999999998,243593,174320,69273,102613,57799,44814,.010457655,.010523918,.010373414,.011184358,.010287184,.014329076,,,1,31
Chiba,21937,0,0,,100.000000445813,6255000,102.0751,,,,,,,,,,,,,,,,
Chiba,21944,1,0,,99.91073423439583,6255000,101.7025857142857,,,,,,,,,,,,,,,,
Chiba,21951,2,0,,99.68756870585291,6255000,100.7713,,,,,,,,,,,,,,,,
Chiba,21958,1,0,-7.125,99.68756870585291,6255000,100.7713,,,,,,,,,,,,,,,,
Chiba,21965,6,0,1.25,99.68756870585291,6255000,100.7713,,,,,,,,,,,,,,,,
Chiba,21972,4,0,-3.5,98.92479711371432,6255000,100.1901385714286,,,,,,,,,,,,,,,,
Chiba,21979,7,0,-13.75,94.34816756088273,6255000,96.70317,,,,,,,,,,,,,,,,
Chiba,21986,10,0,-1.25,94.34816756088273,6255000,96.70317,,,,,,,,,,,,,,0,,
Chiba,21993,13,0,4.5,94.34816756088273,6255000,96.70317,,,,,,,,,,,,,,0,,
Chiba,22000,114,1,-3.5,94.34816756088273,6255000,96.70317,,,,,,,,,,,,,,0,,
Chiba,22007,104,0,-10.75,88.4301519649016,6255000,91.82467714285714,,,,,,,,,,,,,,0,,
Chiba,22014,208,4,-19.75,86.06294572650914,6255000,89.87328000000001,,,,,,,,,,,,,,0,,
Chiba,22021,215,6,-22.75,86.06294572650914,6255000,89.87328000000001,,,,,,,,,,,,,,0,,
Chiba,22028,121,15,-28,86.06294572650914,6255000,89.87328000000001,,,,,,,,,,,,,,0,,
Chiba,22035,45,8,-26.75,85.03457049499482,6255000,88.53260571428572,,,,,,,,,,,,,,0,,
Chiba,22042,19,6,-31.25,83.66340351964242,6255000,86.74504,,,,,,,,,,,,,,0,,
Chiba,22049,18,2,-22.25,83.66340351964242,6255000,86.74504,,,,,,,,,,,,,,11,12,82
Chiba,22056,6,2,-31,83.66340351964242,6255000,86.74504,,,,,,,,,,,,,,6,10,82
Chiba,22063,4,1,-17.75,83.66340351964242,6255000,86.74504,,,,,,,,,,,,,,4,6,82
Chiba,22070,6,0,-13.5,91.31399634631859,6255000,93.80780000000002,,,,,,,,,,,,,,4,4,82
Chiba,22077,12,0,-15,91.31399634631859,6255000,93.80780000000002,,,,,,,,,,,,,,4,4,82
Chiba,22084,5,0,-10.5,91.31399634631859,6255000,93.80780000000002,,,,,,,,,,,,,,2,3,82
