prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Aichi,愛知県,2020,11,3832,23,7537000,99.25709645311922,98.120384,96.697319,98.172913,95.57477827776468,91.68528,98.705772,98.5214,101.19963,94.688858,94.866402,-8.125,-3.5,-7,1,81,-54.0781493,-28.66521289397895,-26.5,-23.80938643473491,19.6839025720596,9.2815257,-2.2,-5.7,23.5,7.9,105,278718,38.6,,,53.8,33.3,33.8,43.1,33.3,16.7,36.1,,39.6,38.5,-3.867471529558316,1829,7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,,
Aichi,愛知県,2020,12,6449,95,7537000,99.25709645311922,96.135651,95.663132,95.311989,94.55146755336823,90.705826,97.648941,97.466537,98.250504,93.677315,93.852966,-12.5,-6.5,-12.5,4.774193548387097,-6,-75.9018452,-41.12532899476976,-29.580645,-14.88757062390416,-3.732742926831789,-12.4284024967742,-2.3,-5.2,15.1,9.1,99,315007,37.4,,,54.8,33.3,33.8,36.4,33.3,8.300000000000001,33.3,,33.3,37.9,-16.06968020102781,1542,6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,,,
Aichi,愛知県,2021,1,7475,186,7537000,97.91108917082919,94.718582,94.735321,95.428246,95.25569271329098,88.74807,98.0858,97.256065,97.432243,91.384834,92.171196,-21,-9,-15.5,11.5,-74,-73.502144,-44.15380855599884,-12.5,-12.07493150258785,-39.70991042679133,-10.9978524,-5.6,-4.7,12.9,9.300000000000001,100.3,267760,35.6,,,47.6,33.3,30.6,39.6,41.7,16.7,33.3,,41.7,34.9,-12.83778894318515,1747,8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.90000000000001,,,
Aichi,愛知県,2021,2,1840,118,7537000,97.91108917082919,94.774513,94.639366,94.190979,93.72330060852896,90.094093,96.507881,95.69149,96.168991,92.770851,93.569138,-18.125,-12,-17,5.25,-76,-64,-46.42003038940106,-13.5,-51.81185169778733,-51.00367333704117,-5.48253765,-5,-7.5,1.4,-4.6,97.5,252451,38.8,,,50,33.3,35.8,42.6,36.7,27.8,40,,39.6,38.7,14.08752852781087,1846,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,,,
Aichi,愛知県,2021,3,1505,65,7537000,97.91108917082919,95.229454,95.230019,95.65863,95.45356455361647,89.511047,98.289551,97.458092,97.667465,92.170479,92.9636,-11.5,-7,-10,3.5,-54,-69,-37.63636266360133,-19.25,-14.9836317819963,-27.56794042583327,26.323998945,,,,,100,309800,35.4,,,42.4,33.3,36.9,35,22.2,16.7,31.3,,39.6,34.9,-13.43664651987287,2376,11385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,
Aichi,愛知県,2021,4,6082,46,7537000,,,,,,,,,,,,-9.75,,,6.790557000000002,,,-42.01799574124996,-19.700001,,,,,,,,,301043,35.3,,,43.1,50,32.4,42.9,45.2,4.2,27.1,,40.5,34.9,-14.25385809964293,1620,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,5,13813,162,7537000,,,,,,,,,,,,-15.25,,,5.764466666666667,,,-56.56559128452771,-18.5,,,,,,,,,,34.8,,,45.6,33.3,33.8,30.3,41.7,8.300000000000001,27.1,,38.1,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,愛知県,2021,6,2592,99,7537000,,,,,,,,,,,,-12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2020,1,0,0,981000,99.99999541850262,102.0751,102.06684,100,100.0000004717201,100,102.06684,101.66469,101.66469,102.06684,102.47218,,-2.5,-1,4.583333333333333,-5,-57.260274,10.1420426693995,-4.75,-8.602894876288028,10.68540806095878,4.33796129067091,-3.1,-1.8,4.9,9.1,104.5,287173,,,,,,,,,,,,,,-13.00705091723266,392,1041,,,,,,,,,,,,,,,,,,,,,,55.6,79.7,,,,,,,,,,,
Akita,秋田県,2020,2,0,0,981000,99.99999541850262,101.69903,101.0798,101.06219,99.8649355381843,98.200958,101.92899,101.52737,102.74455,100.23061,100.62867,1,1.5,-1,-1.555555555555556,-9,24.2105263,-.437044642965477,-6.8518519,3.928151669988136,1.555487633013975,-.5317707946130447,2.1,1.2,7.4,20.4,108.9,271735,35.7,33.3,50,37.8,38.9,36.9,34.1,28.6,58,34.7,16.7,39.7,34.9,28.29527689340773,514,1343,,,,,,,,,,,,,,,,,,,,,,66.7,84.5,,,,,,,,,,,
Akita,秋田県,2020,3,6,0,981000,99.99999541850264,97.422394,96.518814,97.146179,95.39107735722713,93.737572,97.362656,96.979042,98.763359,95.674973,96.054939,-3.25,-1,-1.5,-2.25,-59,-99.6328029,-17.15135203788164,-3.5,3.011350342853786,-17.00451743444968,-10.34581278007564,-3.1,-7.3,-.8,19.5,106.2,292214,31.5,37.5,50,34.3,30,28.9,30.2,27.8,,35,16.7,32.1,31.5,-30.23260797934041,775,2069,,,,,,,,,,,,,,,,,,,,,,66.7,75.3,,,,,,,,,,,
Akita,秋田県,2020,4,10,0,981000,91.70163914522999,92.155167,91.534363,89.92453,88.22719590424681,89.932373,90.658272,92.27935,94.054634,92.410439,90.815086,-7.875,-1,2.5,2.733333333333333,-96,-100,-57.85273768584804,-8.1333332,-60.61583238303272,-45.0592979268995,-21.88855142088734,-3.9,-12,4.3,15.9,99.7,267922,26.3,16.7,33.3,31.1,23.3,27,24.4,27.1,,25.6,16.7,21.4,27.1,-26.17328242143405,432,734,,,,,,,,,,,,,,,,,,,,,,44.4,66,,,,,,,,,,,
Akita,秋田県,2020,5,0,0,981000,91.70163914522998,89.788986,89.368546,86.701782,85.40701095948363,88.537102,87.760384,89.329636,90.683876,90.976723,89.40612,1.25,-1,-.5,1.75,-98,-99.76580800000001,-42.06804800817589,-18.5,-72.77119058422828,-44.87984545196599,-17.02917735400825,2.3,-10.1,24.3,7.6,92.5,252017,27.3,22.2,50,34.4,19.4,29.4,23.6,30.6,66.7,22.6,16.7,29.2,27,-74.6898843069665,344,513,,,,,,,,,,,,,,,,,,,,,,22.2,53.7,,,,,,,,,,,
Akita,秋田県,2020,6,0,0,981000,91.70163914522999,94.335892,93.984177,93.195572,92.0104210464668,90.917404,94.545746,96.236328,97.475914,93.422607,91.809792,9.875,-1.5,3.5,2.75,-84,-100,-20.26968774450734,-17.75,-56.82897424819908,29.23091527202759,-36.0823048412061,3.2,-3.1,50.6,12.8,95.5,273699,30.2,22.2,50,35.6,33.3,29.6,25.4,33.3,33.3,29.8,33.3,30.8,30.1,14.16142104468381,482,1219,,,,,,,,,,,,,,,,,,,,,,22.2,58.8,,,,,,,,,,,
Akita,秋田県,2020,7,2,0,981000,96.53953545907184,94.01638,94.06926,91.950729,92.59458166327521,89.695786,95.565155,95.733917,95.068237,92.573357,92.410461,9.25,6,.5,1.032258064516129,-53,-100,-2.859159148399032,-16.483871,-61.72199258282692,23.36200174852683,-44.96815870834399,.1,-7.5,10.6,11.6,93,266897,30.3,22.2,50,34.5,36.7,25.8,26.5,41.7,27.8,34.7,16.7,29.2,30.5,-27.5809973854698,526,1298,,,,,,,,,,,,,,,,,,,,,,0,58.6,,,,,,,,,,,
Akita,秋田県,2020,8,31,0,981000,96.53953545907184,93.968796,94.775154,91.422577,93.52627805058196,90.132004,96.526741,96.697197,94.522179,93.023575,92.859879,15.5,1.5,-2.5,-2.75,-57,-99.6632997,-27.52482416707749,-2.75,-70.5925266326138,-7.461180232607806,-35.84652637357188,-1.9,-2.8,4.5,8.9,89.40000000000001,276360,31.1,22.2,50,41.7,30,30,25,33.3,25,30.3,16.7,28.6,31.6,25.71121419226159,427,1032,,,,,,,,,,,,,,,,,,,,,,11.1,55.6,,,,,,,,,,,
Akita,秋田県,2020,9,4,0,981000,96.53953545907184,96.169113,96.532822,94.266685,95.52527413521345,91.539078,98.589867,98.763969,97.462708,94.475784,94.30954,15.875,-1.5,2.5,-4.592592592592593,0,-100,-1.617545507819533,-8.9629631,-65.34602067965963,-2.404581054823702,-5.332005644742046,-8,-2.3,-33.6,1.6,94.90000000000001,269863,32.4,25,50,47.1,30,24.2,32.6,35.7,50,25,16.7,34.5,32.1,84.93645318974717,593,1504,,,,,,,,,,,,,,,,,,,,,,33.3,58.2,,,,,,,,,,,
Akita,秋田県,2020,10,10,0,981000,99.25709645311922,96.374588,97.622986,94.035774,96.60827741061999,92.444397,99.773132,99.586761,96.934944,95.472847,95.651855,19.5,3,1.5,11.16129032258065,29,-96.3695038,.6753332871986908,-8.5161295,-60.39367822029754,42.80323941380836,22.77086254749699,7.2,-3.1,41.7,6.9,92.09999999999999,283508,36.4,22.2,50,50.9,36.7,28.6,33.3,36.1,66.7,34.6,16.7,38.9,35.8,.6690585139427867,496,1369,,,,,,,,,,,,,,,,,,,,,,55.6,60.7,,,,,,,,,,,
Akita,秋田県,2020,11,27,1,981000,99.25709645311922,97.150261,97.691002,95.183861,96.38719321009117,92.797195,99.544807,99.358856,98.118423,95.837204,96.016899,9.875,2.5,1,2.5,148,-93.8256659,-.2689341073868223,3.5,-20.85436699195052,32.52558580222261,23.74945546560275,-.1,-1.7,29.8,14.3,96.2,278718,39.1,27.8,50,48,33.3,34.8,35.8,47.6,83.3,37.5,16.7,38.1,39.3,8.141804632523559,543,1191,,,,,,,,,,,,,,,,,,,,,,44.4,62,,,,,,,,,,,
Akita,秋田県,2020,12,50,0,981000,99.25709645311922,97.543182,97.516045,95.68914,95.79336649700828,93.052193,98.931526,98.746727,98.639282,96.100548,96.280739,-3,-5.5,-4.5,5.483870967741935,132,-86.4238411,-25.84913827299646,-.74193549,-13.9084421648251,5.772391091910552,-12.94430484944414,.1,-1.7,14,10.4,99,315007,34.2,33.3,50,45.6,26.7,31.8,30.8,27.8,44.4,30.8,16.7,41.1,32.9,1.4073199527745,414,963,,,,,,,,,,,,,,,,,,,,,,55.6,63,,,,,,,,,,,
Akita,秋田県,2021,1,121,0,981000,97.91108917082919,96.000862,97.635612,92.960571,95.92791700576252,93.709076,98.778,97.942406,94.912743,96.493233,97.323547,-14.75,-3.5,-1.5,4.25,-24,-99.0410959,-37.72315552117825,3,-24.45594030040825,-17.28732160658673,-22.31693715927704,-1.4,-.8,1.3,7.8,94.3,267760,36.8,38.9,33.3,40.7,36.7,35.7,35.6,41.7,38.9,33.3,16.7,37.8,36.6,-3.363112318549611,416,1177,,,,,,,,,,,,,,,,,,,,,,66.7,58.9,,,,,,,,,,,
Akita,秋田県,2021,2,8,5,981000,97.91108917082919,97.16156,97.488472,95.570786,95.99539455539131,93.355797,98.847481,98.011299,97.577774,96.129456,96.956642,-12.25,.5,-3,1,-30,-100,-25.48249071632315,3.5,-48.8166192791869,-10.27736756286892,-6.719618060206477,-2.3,-4,16.5,-2.3,100.7,252451,39.2,44.4,33.3,44.4,33.3,39.2,36,36.7,83.3,36.1,33.3,41.7,38.7,-4.559099520586329,423,1197,,,,,,,,,,,,,,,,,,,,,,66.7,62.1,,,,,,,,,,,
Akita,秋田県,2021,3,14,0,981000,97.91108917082919,96.579453,96.737518,96.193443,96.29137810723327,91.60125,99.15226,98.313499,98.213509,94.322784,95.134422,-3.25,-1,-3.5,1.5,-38,-97.8580171,-27.59029493838234,6.5,-2.121989151470325,8.503158988560573,37.79498308725692,,,,,102.1,309800,40.8,50,,43.8,40,43,37.5,33.3,44.4,36.4,66.7,43.1,40.4,54.42952917053842,896,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,4,172,3,981000,,,,,,,,,,,,8.25,,,2.034613999999999,,,-28.73990435172734,2,,,,,,,,,301043,42,41.7,,42.2,40,45.2,40.6,37.5,83.3,38.9,16.7,48.7,40.7,44.72011145372238,532,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,5,300,5,981000,,,,,,,,,,,,8,,,1.555656666666667,,,-46.85426789344912,15.5,,,,,,,,,,40.5,44.4,,43.3,33.3,47.4,39.2,33.3,33.3,34.7,16.7,41.7,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,秋田県,2021,6,8,5,981000,,,,,,,,,,,,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,青森県,2020,1,0,0,1263000,99.99999541850262,102.0751,102.06684,100,99.999999840466,100,102.06684,101.66469,101.66469,102.06684,102.47218,,3.5,.5,5.666666666666667,0,565.5913978,3.92895695789736,-9.666667,-6.845641357794009,3.325246979757036,10.52662003649937,-2.2,-1,4.1,5.1,117.2,287173,,,,,,,,,,,,,,-39.62004475992189,384,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,-64.59999999999999,,81.2,,,
Aomori,青森県,2020,2,0,0,1263000,99.99999541850262,98.805573,100.68208,96.066811,99.75951924656552,97.527061,101.82139,101.4202,97.666023,99.542786,99.93811,-.5,3,-.5,1.296296296296296,-24,-80.1104972,.9760477647806218,-6.4814816,-7.150664229707213,1.116019326301773,-.0500156504966608,2.3,3.1,9.1,20,103.7,271735,38,,,47.9,33.3,35.2,36.3,31.7,44.4,32.1,25,48.8,36,-42.55043213066253,498,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.8,-37.9,,2.5,,,
Aomori,青森県,2020,3,8,0,1263000,99.99999541850264,97.335777,97.578621,95.715446,96.20672427917739,94.998611,98.19516,97.808266,97.308807,96.962082,97.347153,-3,-.5,1,-1.75,-60,-99.1950758,-17.55216246141814,-6.25,.5202745605247479,-20.23491841843047,-8.589404724498301,-5.3,-4.7,-5.1,19.6,111.8,292214,30.8,,,38,33.3,29.6,30,27.1,33.3,24.4,16.7,33.3,30.4,-40.70542349334,705,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-61.6,,-6.3,,,
Aomori,青森県,2020,4,18,0,1263000,91.70163914522999,92.501472,93.919449,87.083992,89.35305664306993,93.448776,91.815155,93.456917,91.083641,96.023735,94.366005,-13.625,-2,-1,3.266666666666667,-96,-100,-63.9486107631118,-12.333333,-57.39324323995391,-45.37834205963415,-18.8366618357688,-8.5,-10.8,2,13.3,97.5,267922,29.1,,,38.3,16.7,27.5,27.3,33.3,25,13.6,16.7,33.3,28.5,-32.64732232841671,408,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.40000000000001,-38.9,,8.699999999999999,,,
Aomori,青森県,2020,5,1,1,1263000,91.70163914522998,90.679497,92.524734,83.802612,86.91293946470826,93.174271,89.3078,90.904732,87.65155,95.741661,94.088806,-7.75,-.5,-1,2.75,-98,-96.57422510000001,-47.41649037082465,-26.5,-73.33516737330599,-52.88635575387618,-18.27666582161797,-3.5,-8.300000000000001,21.8,8.6,89.09999999999999,252017,26.6,,,35.6,33.3,23.1,27,20.8,16.7,17.9,16.7,30.3,26.1,.0963142192675406,352,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.7,-1.9,,-40.3,,,
Aomori,青森県,2020,6,0,0,1263000,91.70163914522999,93.736916,96.699577,87.907326,93.17635846168317,95.036636,95.743813,97.455818,91.944786,97.65535,95.969452,.125,-3,-.5,1.5,-89,-100,-26.64738472014243,-26.5,-57.86535734483285,-30.34180818233763,-32.42361739961657,-.4,-.7,45.5,14.1,84.90000000000001,273699,32.2,,,41.4,33.3,28.1,27.2,35,22.2,25.9,16.7,33.3,32,-6.204507174496754,519,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.2,58.6,,36.8,,,
Aomori,青森県,2020,7,5,0,1263000,96.53953545907184,94.486633,96.323181,89.652786,93.75580984558806,92.902283,96.763634,96.934517,92.692383,95.882729,95.714005,3.75,-3,-1.5,-1.612903225806452,-63,-100,-20.46205182141098,-21.32258,-52.75336274404371,-2.600692193795058,-44.7387773279001,1.5,-5.6,6,11,92.8,266897,33.5,33.3,,41.1,41.7,32.5,31.7,31,25,26.7,8.300000000000001,36.4,33.1,42.69307948239691,562,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.40000000000001,-48.4,,-1.9,,,
Aomori,青森県,2020,8,3,0,1263000,96.53953545907184,95.765213,97.719482,90.292725,94.63121884840086,94.732674,97.66713,97.8396,93.354019,97.771835,97.599792,12,-1,-.5,-2.75,-55,-100,-33.80802796740877,-11.5,-63.46804294162052,-17.63347477246005,-31.51289416303663,-2,-7.3,3,11.5,92.7,276360,34.2,66.7,,40.9,25,33.3,31.7,31.5,33.3,24.2,16.7,36.4,33.9,-32.6411888194729,424,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.59999999999999,-22.3,,-15.5,,,
Aomori,青森県,2020,9,1,0,1263000,96.53953545907184,97.85453,98.525291,94.454437,96.31775316925091,94.607658,99.407768,99.583321,97.65683,97.642815,97.470993,7.625,-2.5,-.5,-9.185185185185185,7,-97.834912,-8.834308076292588,-14.888889,-57.60106515285791,-13.59215131275862,-1.201186926476775,-7.1,-.8,-34.7,-1.4,104.5,269863,33.5,33.3,,44.4,27.8,34.2,29.4,29.6,16.7,25.6,16.7,37.5,33,10.60202564740315,561,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.40000000000001,13.6,,11.1,,,
Aomori,青森県,2020,10,191,3,1263000,99.25709645311922,98.776878,100.03099,94.812355,97.39977617385023,96.316132,100.59056,100.40266,97.735466,99.471413,99.657928,9.75,-3,-2,4.806451612903226,42,-97.3007712,-14.11641043380304,-13.387096,-59.18350932218473,16.60936075006349,16.41548122102979,3.8,-2.4,37.3,11.9,103.4,283508,34.1,,,45.8,25,32.5,31.7,33.3,23.3,20.5,16.7,38.9,33.5,-11.95821605163698,677,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.5,50.8,,13,,,
Aomori,青森県,2020,11,68,2,1263000,99.25709645311922,97.833969,99.915329,92.840355,97.02828258832005,96.463638,100.20689,100.01971,95.702667,99.623756,99.810547,.125,-4.5,-1,1.75,117,-71.29291449999999,-22.52986159311185,-2.75,-21.43967208545156,-3.547742143508845,8.888389379488176,2.5,-1.1,28.8,15.4,96.7,278718,35.4,66.7,,43,38.9,36.7,31.1,35.2,23.3,29.4,16.7,44,34.1,-9.916247545016262,636,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.2,-51.2,,-42.5,,,
Aomori,青森県,2020,12,187,2,1263000,99.25709645311922,98.408356,99.416054,94.255821,96.36548207993368,96.159576,99.522385,99.336479,97.161774,99.309731,99.495941,-9,3.5,0,6.967741935483871,87,-93.495935,-37.78924723840281,-10.193548,-20.29195554087098,-15.05163922435541,-15.43152656960829,-.2,-1,12.7,8.300000000000001,103.5,315007,34.3,66.7,,42.2,27.8,36.8,27.8,36.4,5.6,29.2,16.7,40.3,33.5,-38.34753836409557,450,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.90000000000001,-57.8,,-24,,,
Aomori,青森県,2021,1,235,5,1263000,97.91108917082919,96.573837,98.092262,93.637047,96.37721353987578,94.146729,99.240646,98.401138,95.603424,96.943886,97.778084,-19.5,5,.5,4,-52,-100,-46.63706727845505,-11.5,-18.9023427597832,-34.14851717146182,-15.11086699214179,.2,-.6,3.3,9.699999999999999,104.7,267760,32.5,50,,43.2,38.9,34.2,27.3,30,8.300000000000001,28.1,16.7,35.6,32.1,249.3750265820452,458,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.40000000000001,15,,-54.8,,,
Aomori,青森県,2021,2,99,7,1263000,97.91108917082919,96.611351,98.06134,93.278694,95.88584900330157,94.578033,98.73468,97.899452,95.237549,97.388008,98.226028,-17.5,6,-1.5,2.75,-68,-97,-33.79872095848593,-9.25,-50.4793887376943,-34.3896010360798,-4.133536489665699,-1.3,-4.4,13.8,-4.5,103.1,252451,33.8,33.3,,42.5,33.3,36.5,29.5,33.3,16.7,25,16.7,39.3,33,-1.45476564199339,505,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.8,-14.9,,-54,,,
Aomori,青森県,2021,3,215,0,1263000,97.91108917082919,97.82872,98.369141,95.849121,96.68699545264873,94.374718,99.559631,98.717422,97.861954,97.17865,98.01487,-9,2,2,1,-24,-98,-31.24408338741653,-5.5,-4.399702171572075,-24.85904496663478,31.09010749030397,,,,,110.9,309800,35.6,16.7,,44.4,33.3,38.3,29.6,33.3,13.3,34.4,16.7,38.5,35.2,4.633780970254577,754,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
